id,account_id,debit,credit,entry_type,created_at,updated_at,journal_id,journal_type,sub_journal_id,sub_journal_type,reversal_id,occurred_on,account_exists
1839,4,10.1818181818,,reversal,2016-03-17 15:22:37.182263,2016-03-17 15:22:37.182263,26,Payment,76,Allocation,1249,,TRUE
1840,5,,10.1818181818,reversal,2016-03-17 15:22:37.194754,2016-03-17 15:22:37.194754,26,Payment,76,Allocation,1250,,TRUE
1841,4,10.1818181818,,reversal,2016-03-17 15:22:37.208076,2016-03-17 15:22:37.208076,26,Payment,77,Allocation,1251,,TRUE
1842,3,,10.1818181818,reversal,2016-03-17 15:22:37.219137,2016-03-17 15:22:37.219137,26,Payment,77,Allocation,1252,,TRUE
1252,3,10.1818181818,,allocation,2016-03-01 01:17:25.488506,2016-03-17 15:22:37.224559,26,Payment,77,Allocation,1842,,TRUE
1843,4,10.1818181818,,reversal,2016-03-17 15:22:37.230511,2016-03-17 15:22:37.230511,26,Payment,78,Allocation,1253,,TRUE
1844,12,,10.1818181818,reversal,2016-03-17 15:22:37.241489,2016-03-17 15:22:37.241489,26,Payment,78,Allocation,1254,,TRUE
1845,4,10.1818181818,,reversal,2016-03-17 15:22:37.252808,2016-03-17 15:22:37.252808,26,Payment,79,Allocation,1255,,TRUE
1846,13,,10.1818181818,reversal,2016-03-17 15:22:37.263978,2016-03-17 15:22:37.263978,26,Payment,79,Allocation,1256,,TRUE
1847,4,10.1818181818,,reversal,2016-03-17 15:22:37.274836,2016-03-17 15:22:37.274836,26,Payment,80,Allocation,1257,,TRUE
1848,7,,10.1818181818,reversal,2016-03-17 15:22:37.285585,2016-03-17 15:22:37.285585,26,Payment,80,Allocation,1258,,TRUE
1849,4,10.1818181818,,reversal,2016-03-17 15:22:37.29615,2016-03-17 15:22:37.29615,26,Payment,81,Allocation,1259,,TRUE
1850,9,,10.1818181818,reversal,2016-03-17 15:22:37.306715,2016-03-17 15:22:37.306715,26,Payment,81,Allocation,1260,,TRUE
1851,4,10.1818181818,,reversal,2016-03-17 15:22:37.317574,2016-03-17 15:22:37.317574,26,Payment,82,Allocation,1261,,TRUE
1852,8,,10.1818181818,reversal,2016-03-17 15:22:37.32902,2016-03-17 15:22:37.32902,26,Payment,82,Allocation,1262,,TRUE
1853,4,10.1818181818,,reversal,2016-03-17 15:22:37.340438,2016-03-17 15:22:37.340438,26,Payment,83,Allocation,1263,,TRUE
1854,11,,10.1818181818,reversal,2016-03-17 15:22:37.351942,2016-03-17 15:22:37.351942,26,Payment,83,Allocation,1264,,TRUE
1855,4,10.1818181818,,reversal,2016-03-17 15:22:37.362798,2016-03-17 15:22:37.362798,26,Payment,84,Allocation,1265,,TRUE
1856,14,,10.1818181818,reversal,2016-03-17 15:22:37.373498,2016-03-17 15:22:37.373498,26,Payment,84,Allocation,1266,,TRUE
1266,14,10.1818181818,,allocation,2016-03-01 01:17:25.725972,2016-03-17 15:22:37.378777,26,Payment,84,Allocation,1856,,TRUE
1857,4,10.1818181818,,reversal,2016-03-17 15:22:37.384232,2016-03-17 15:22:37.384232,26,Payment,85,Allocation,1267,,TRUE
1858,6,,10.1818181818,reversal,2016-03-17 15:22:37.39489,2016-03-17 15:22:37.39489,26,Payment,85,Allocation,1268,,TRUE
1859,4,10.1818181818,,reversal,2016-03-17 15:22:37.408189,2016-03-17 15:22:37.408189,26,Payment,160,Allocation,1269,,TRUE
1860,17,,10.1818181818,reversal,2016-03-17 15:22:37.420033,2016-03-17 15:22:37.420033,26,Payment,160,Allocation,1270,,TRUE
1861,4,,20.3636363636,distribution,2016-03-17 15:22:37.432527,2016-03-17 15:22:37.432527,26,Payment,76,Allocation,,,TRUE
1862,5,20.3636363636,,allocation,2016-03-17 15:22:37.438263,2016-03-17 15:22:37.438263,26,Payment,76,Allocation,,,TRUE
1863,4,,30.5454545455,distribution,2016-03-17 15:22:37.444055,2016-03-17 15:22:37.444055,26,Payment,78,Allocation,,,TRUE
1864,12,30.5454545455,,allocation,2016-03-17 15:22:37.449834,2016-03-17 15:22:37.449834,26,Payment,78,Allocation,,,TRUE
1865,4,,10.1818181818,distribution,2016-03-17 15:22:37.455512,2016-03-17 15:22:37.455512,26,Payment,77,Allocation,,,TRUE
1866,3,10.1818181818,,allocation,2016-03-17 15:22:37.461029,2016-03-17 15:22:37.461029,26,Payment,77,Allocation,,,TRUE
1867,4,,10.1818181818,distribution,2016-03-17 15:22:37.466925,2016-03-17 15:22:37.466925,26,Payment,80,Allocation,,,TRUE
1868,7,10.1818181818,,allocation,2016-03-17 15:22:37.472682,2016-03-17 15:22:37.472682,26,Payment,80,Allocation,,,TRUE
1869,4,,10.1818181818,distribution,2016-03-17 15:22:37.478528,2016-03-17 15:22:37.478528,26,Payment,81,Allocation,,,TRUE
1870,9,10.1818181818,,allocation,2016-03-17 15:22:37.483962,2016-03-17 15:22:37.483962,26,Payment,81,Allocation,,,TRUE
1871,4,,10.1818181818,distribution,2016-03-17 15:22:37.489476,2016-03-17 15:22:37.489476,26,Payment,82,Allocation,,,TRUE
1872,8,10.1818181818,,allocation,2016-03-17 15:22:37.495133,2016-03-17 15:22:37.495133,26,Payment,82,Allocation,,,TRUE
1873,4,,10.1818181818,distribution,2016-03-17 15:22:37.50091,2016-03-17 15:22:37.50091,26,Payment,83,Allocation,,,TRUE
1874,11,10.1818181818,,allocation,2016-03-17 15:22:37.506629,2016-03-17 15:22:37.506629,26,Payment,83,Allocation,,,TRUE
1875,4,,10.1818181818,distribution,2016-03-17 15:22:37.512716,2016-03-17 15:22:37.512716,26,Payment,85,Allocation,,,TRUE
1876,6,10.1818181818,,allocation,2016-03-17 15:22:37.518347,2016-03-17 15:22:37.518347,26,Payment,85,Allocation,,,TRUE
1877,4,245.4545454545,,reversal,2016-03-17 15:23:26.943636,2016-03-17 15:23:26.943636,12,Payment,31,Allocation,1165,,TRUE
1878,12,,245.4545454545,reversal,2016-03-17 15:23:26.955385,2016-03-17 15:23:26.955385,12,Payment,31,Allocation,1166,,TRUE
1879,4,245.4545454545,,reversal,2016-03-17 15:23:26.970024,2016-03-17 15:23:26.970024,12,Payment,27,Allocation,1167,,TRUE
1880,8,,245.4545454545,reversal,2016-03-17 15:23:26.985687,2016-03-17 15:23:26.985687,12,Payment,27,Allocation,1168,,TRUE
1881,4,245.4545454545,,reversal,2016-03-17 15:23:26.99702,2016-03-17 15:23:26.99702,12,Payment,28,Allocation,1169,,TRUE
1882,11,,245.4545454545,reversal,2016-03-17 15:23:27.008567,2016-03-17 15:23:27.008567,12,Payment,28,Allocation,1170,,TRUE
1883,4,245.4545454545,,reversal,2016-03-17 15:23:27.020226,2016-03-17 15:23:27.020226,12,Payment,23,Allocation,1171,,TRUE
1884,7,,245.4545454545,reversal,2016-03-17 15:23:27.033538,2016-03-17 15:23:27.033538,12,Payment,23,Allocation,1172,,TRUE
1885,4,245.4545454545,,reversal,2016-03-17 15:23:27.047793,2016-03-17 15:23:27.047793,12,Payment,24,Allocation,1173,,TRUE
1886,3,,245.4545454545,reversal,2016-03-17 15:23:27.064217,2016-03-17 15:23:27.064217,12,Payment,24,Allocation,1174,,TRUE
1887,4,245.4545454545,,reversal,2016-03-17 15:23:27.075641,2016-03-17 15:23:27.075641,12,Payment,26,Allocation,1175,,TRUE
1888,9,,245.4545454545,reversal,2016-03-17 15:23:27.086683,2016-03-17 15:23:27.086683,12,Payment,26,Allocation,1176,,TRUE
1889,4,245.4545454545,,reversal,2016-03-17 15:23:27.099885,2016-03-17 15:23:27.099885,12,Payment,29,Allocation,1177,,TRUE
1890,6,,245.4545454545,reversal,2016-03-17 15:23:27.11416,2016-03-17 15:23:27.11416,12,Payment,29,Allocation,1178,,TRUE
1891,4,245.4545454545,,reversal,2016-03-17 15:23:27.129929,2016-03-17 15:23:27.129929,12,Payment,30,Allocation,1179,,TRUE
1892,5,,245.4545454545,reversal,2016-03-17 15:23:27.145663,2016-03-17 15:23:27.145663,12,Payment,30,Allocation,1180,,TRUE
1893,4,245.4545454545,,reversal,2016-03-17 15:23:27.159164,2016-03-17 15:23:27.159164,12,Payment,156,Allocation,1181,,TRUE
1894,13,,245.4545454545,reversal,2016-03-17 15:23:27.172443,2016-03-17 15:23:27.172443,12,Payment,156,Allocation,1182,,TRUE
1895,4,245.4545454545,,reversal,2016-03-17 15:23:27.18594,2016-03-17 15:23:27.18594,12,Payment,157,Allocation,1183,,TRUE
1896,14,,245.4545454545,reversal,2016-03-17 15:23:27.199453,2016-03-17 15:23:27.199453,12,Payment,157,Allocation,1184,,TRUE
1897,4,245.4545454545,,reversal,2016-03-17 15:23:27.213183,2016-03-17 15:23:27.213183,12,Payment,158,Allocation,1185,,TRUE
1898,17,,245.4545454545,reversal,2016-03-17 15:23:27.227168,2016-03-17 15:23:27.227168,12,Payment,158,Allocation,1186,,TRUE
1899,4,,736.3636363636,distribution,2016-03-17 15:23:27.23948,2016-03-17 15:23:27.23948,12,Payment,31,Allocation,,,TRUE
1900,12,736.3636363636,,allocation,2016-03-17 15:23:27.245186,2016-03-17 15:23:27.245186,12,Payment,31,Allocation,,,TRUE
1901,4,,490.9090909091,distribution,2016-03-17 15:23:27.250827,2016-03-17 15:23:27.250827,12,Payment,30,Allocation,,,TRUE
1902,5,490.9090909091,,allocation,2016-03-17 15:23:27.256292,2016-03-17 15:23:27.256292,12,Payment,30,Allocation,,,TRUE
1903,4,,245.4545454545,distribution,2016-03-17 15:23:27.261857,2016-03-17 15:23:27.261857,12,Payment,27,Allocation,,,TRUE
1904,8,245.4545454545,,allocation,2016-03-17 15:23:27.268012,2016-03-17 15:23:27.268012,12,Payment,27,Allocation,,,TRUE
1905,4,,245.4545454545,distribution,2016-03-17 15:23:27.273892,2016-03-17 15:23:27.273892,12,Payment,28,Allocation,,,TRUE
1906,11,245.4545454545,,allocation,2016-03-17 15:23:27.281618,2016-03-17 15:23:27.281618,12,Payment,28,Allocation,,,TRUE
1907,4,,245.4545454545,distribution,2016-03-17 15:23:27.289422,2016-03-17 15:23:27.289422,12,Payment,23,Allocation,,,TRUE
1908,7,245.4545454545,,allocation,2016-03-17 15:23:27.29656,2016-03-17 15:23:27.29656,12,Payment,23,Allocation,,,TRUE
1909,4,,245.4545454545,distribution,2016-03-17 15:23:27.303613,2016-03-17 15:23:27.303613,12,Payment,24,Allocation,,,TRUE
1910,3,245.4545454545,,allocation,2016-03-17 15:23:27.310952,2016-03-17 15:23:27.310952,12,Payment,24,Allocation,,,TRUE
1911,4,,245.4545454545,distribution,2016-03-17 15:23:27.318239,2016-03-17 15:23:27.318239,12,Payment,26,Allocation,,,TRUE
1912,9,245.4545454545,,allocation,2016-03-17 15:23:27.325886,2016-03-17 15:23:27.325886,12,Payment,26,Allocation,,,TRUE
1913,4,,245.4545454545,distribution,2016-03-17 15:23:27.334206,2016-03-17 15:23:27.334206,12,Payment,29,Allocation,,,TRUE
1914,6,245.4545454545,,allocation,2016-03-17 15:23:27.341951,2016-03-17 15:23:27.341951,12,Payment,29,Allocation,,,TRUE
1915,4,10.3254545455,,reversal,2016-03-17 15:24:07.367046,2016-03-17 15:24:07.367046,28,Payment,87,Allocation,1291,,TRUE
1916,5,,10.3254545455,reversal,2016-03-17 15:24:07.379202,2016-03-17 15:24:07.379202,28,Payment,87,Allocation,1292,,TRUE
1917,4,10.3254545455,,reversal,2016-03-17 15:24:07.393022,2016-03-17 15:24:07.393022,28,Payment,106,Allocation,1293,,TRUE
1918,9,,10.3254545455,reversal,2016-03-17 15:24:07.405317,2016-03-17 15:24:07.405317,28,Payment,106,Allocation,1294,,TRUE
1919,4,10.3254545455,,reversal,2016-03-17 15:24:07.417845,2016-03-17 15:24:07.417845,28,Payment,101,Allocation,1295,,TRUE
1920,3,,10.3254545455,reversal,2016-03-17 15:24:07.428786,2016-03-17 15:24:07.428786,28,Payment,101,Allocation,1296,,TRUE
1921,4,10.3254545455,,reversal,2016-03-17 15:24:07.439608,2016-03-17 15:24:07.439608,28,Payment,102,Allocation,1297,,TRUE
1922,13,,10.3254545455,reversal,2016-03-17 15:24:07.451059,2016-03-17 15:24:07.451059,28,Payment,102,Allocation,1298,,TRUE
1923,4,10.3254545455,,reversal,2016-03-17 15:24:07.462209,2016-03-17 15:24:07.462209,28,Payment,103,Allocation,1299,,TRUE
1924,12,,10.3254545455,reversal,2016-03-17 15:24:07.473294,2016-03-17 15:24:07.473294,28,Payment,103,Allocation,1300,,TRUE
1925,4,10.3254545455,,reversal,2016-03-17 15:24:07.485325,2016-03-17 15:24:07.485325,28,Payment,104,Allocation,1301,,TRUE
1926,7,,10.3254545455,reversal,2016-03-17 15:24:07.49667,2016-03-17 15:24:07.49667,28,Payment,104,Allocation,1302,,TRUE
1927,4,10.3254545455,,reversal,2016-03-17 15:24:07.507939,2016-03-17 15:24:07.507939,28,Payment,105,Allocation,1303,,TRUE
1928,8,,10.3254545455,reversal,2016-03-17 15:24:07.519988,2016-03-17 15:24:07.519988,28,Payment,105,Allocation,1304,,TRUE
1929,4,10.3254545455,,reversal,2016-03-17 15:24:07.531758,2016-03-17 15:24:07.531758,28,Payment,107,Allocation,1305,,TRUE
1930,11,,10.3254545455,reversal,2016-03-17 15:24:07.543122,2016-03-17 15:24:07.543122,28,Payment,107,Allocation,1306,,TRUE
1931,4,10.3254545455,,reversal,2016-03-17 15:24:07.554328,2016-03-17 15:24:07.554328,28,Payment,108,Allocation,1307,,TRUE
1932,6,,10.3254545455,reversal,2016-03-17 15:24:07.564957,2016-03-17 15:24:07.564957,28,Payment,108,Allocation,1308,,TRUE
1933,4,10.3254545455,,reversal,2016-03-17 15:24:07.575768,2016-03-17 15:24:07.575768,28,Payment,109,Allocation,1309,,TRUE
1934,14,,10.3254545455,reversal,2016-03-17 15:24:07.586454,2016-03-17 15:24:07.586454,28,Payment,109,Allocation,1310,,TRUE
1935,4,10.3254545455,,reversal,2016-03-17 15:24:07.597204,2016-03-17 15:24:07.597204,28,Payment,161,Allocation,1311,,TRUE
1936,17,,10.3254545455,reversal,2016-03-17 15:24:07.6093,2016-03-17 15:24:07.6093,28,Payment,161,Allocation,1312,,TRUE
1937,4,,20.6509090909,distribution,2016-03-17 15:24:07.620544,2016-03-17 15:24:07.620544,28,Payment,87,Allocation,,,TRUE
1938,5,20.6509090909,,allocation,2016-03-17 15:24:07.626806,2016-03-17 15:24:07.626806,28,Payment,87,Allocation,,,TRUE
1939,4,,30.9763636364,distribution,2016-03-17 15:24:07.63329,2016-03-17 15:24:07.63329,28,Payment,103,Allocation,,,TRUE
1940,12,30.9763636364,,allocation,2016-03-17 15:24:07.640187,2016-03-17 15:24:07.640187,28,Payment,103,Allocation,,,TRUE
1941,4,,10.3254545455,distribution,2016-03-17 15:24:07.64646,2016-03-17 15:24:07.64646,28,Payment,106,Allocation,,,TRUE
1942,9,10.3254545455,,allocation,2016-03-17 15:24:07.652279,2016-03-17 15:24:07.652279,28,Payment,106,Allocation,,,TRUE
1943,4,,10.3254545455,distribution,2016-03-17 15:24:07.658355,2016-03-17 15:24:07.658355,28,Payment,101,Allocation,,,TRUE
1944,3,10.3254545455,,allocation,2016-03-17 15:24:07.664143,2016-03-17 15:24:07.664143,28,Payment,101,Allocation,,,TRUE
1945,4,,10.3254545455,distribution,2016-03-17 15:24:07.670555,2016-03-17 15:24:07.670555,28,Payment,104,Allocation,,,TRUE
1946,7,10.3254545455,,allocation,2016-03-17 15:24:07.676423,2016-03-17 15:24:07.676423,28,Payment,104,Allocation,,,TRUE
1947,4,,10.3254545455,distribution,2016-03-17 15:24:07.682506,2016-03-17 15:24:07.682506,28,Payment,105,Allocation,,,TRUE
1948,8,10.3254545455,,allocation,2016-03-17 15:24:07.688265,2016-03-17 15:24:07.688265,28,Payment,105,Allocation,,,TRUE
1949,4,,10.3254545455,distribution,2016-03-17 15:24:07.694658,2016-03-17 15:24:07.694658,28,Payment,107,Allocation,,,TRUE
1950,11,10.3254545455,,allocation,2016-03-17 15:24:07.70051,2016-03-17 15:24:07.70051,28,Payment,107,Allocation,,,TRUE
1951,4,,10.3254545455,distribution,2016-03-17 15:24:07.706425,2016-03-17 15:24:07.706425,28,Payment,108,Allocation,,,TRUE
1952,6,10.3254545455,,allocation,2016-03-17 15:24:07.712469,2016-03-17 15:24:07.712469,28,Payment,108,Allocation,,,TRUE
1953,4,12.9772727273,,reversal,2016-03-17 15:24:34.990998,2016-03-17 15:24:34.990998,30,Payment,110,Allocation,1333,,TRUE
1333,4,,12.9772727273,distribution,2016-03-01 01:17:57.719114,2016-03-17 15:24:34.996406,30,Payment,110,Allocation,1953,,TRUE
1954,3,,12.9772727273,reversal,2016-03-17 15:24:35.002339,2016-03-17 15:24:35.002339,30,Payment,110,Allocation,1334,,TRUE
1955,4,12.9772727273,,reversal,2016-03-17 15:24:35.013215,2016-03-17 15:24:35.013215,30,Payment,89,Allocation,1335,,TRUE
1956,7,,12.9772727273,reversal,2016-03-17 15:24:35.02377,2016-03-17 15:24:35.02377,30,Payment,89,Allocation,1336,,TRUE
1957,4,12.9772727273,,reversal,2016-03-17 15:24:35.034596,2016-03-17 15:24:35.034596,30,Payment,111,Allocation,1337,,TRUE
1958,13,,12.9772727273,reversal,2016-03-17 15:24:35.045138,2016-03-17 15:24:35.045138,30,Payment,111,Allocation,1338,,TRUE
1959,4,12.9772727273,,reversal,2016-03-17 15:24:35.055644,2016-03-17 15:24:35.055644,30,Payment,112,Allocation,1339,,TRUE
1960,12,,12.9772727273,reversal,2016-03-17 15:24:35.066345,2016-03-17 15:24:35.066345,30,Payment,112,Allocation,1340,,TRUE
1340,12,12.9772727273,,allocation,2016-03-01 01:17:57.753541,2016-03-17 15:24:35.071802,30,Payment,112,Allocation,1960,,TRUE
1961,4,12.9772727273,,reversal,2016-03-17 15:24:35.077167,2016-03-17 15:24:35.077167,30,Payment,113,Allocation,1341,,TRUE
1962,8,,12.9772727273,reversal,2016-03-17 15:24:35.087901,2016-03-17 15:24:35.087901,30,Payment,113,Allocation,1342,,TRUE
1963,4,12.9772727273,,reversal,2016-03-17 15:24:35.098632,2016-03-17 15:24:35.098632,30,Payment,114,Allocation,1343,,TRUE
1964,9,,12.9772727273,reversal,2016-03-17 15:24:35.109478,2016-03-17 15:24:35.109478,30,Payment,114,Allocation,1344,,TRUE
1965,4,12.9772727273,,reversal,2016-03-17 15:24:35.120612,2016-03-17 15:24:35.120612,30,Payment,115,Allocation,1345,,TRUE
1966,11,,12.9772727273,reversal,2016-03-17 15:24:35.131149,2016-03-17 15:24:35.131149,30,Payment,115,Allocation,1346,,TRUE
1967,4,12.9772727273,,reversal,2016-03-17 15:24:35.141708,2016-03-17 15:24:35.141708,30,Payment,116,Allocation,1347,,TRUE
1968,6,,12.9772727273,reversal,2016-03-17 15:24:35.152307,2016-03-17 15:24:35.152307,30,Payment,116,Allocation,1348,,TRUE
1969,4,12.9772727273,,reversal,2016-03-17 15:24:35.163629,2016-03-17 15:24:35.163629,30,Payment,117,Allocation,1349,,TRUE
1970,14,,12.9772727273,reversal,2016-03-17 15:24:35.176425,2016-03-17 15:24:35.176425,30,Payment,117,Allocation,1350,,TRUE
1971,4,12.9772727273,,reversal,2016-03-17 15:24:35.187201,2016-03-17 15:24:35.187201,30,Payment,118,Allocation,1351,,TRUE
1972,5,,12.9772727273,reversal,2016-03-17 15:24:35.197946,2016-03-17 15:24:35.197946,30,Payment,118,Allocation,1352,,TRUE
1973,4,12.9772727273,,reversal,2016-03-17 15:24:35.20926,2016-03-17 15:24:35.20926,30,Payment,162,Allocation,1353,,TRUE
1974,17,,12.9772727273,reversal,2016-03-17 15:24:35.219997,2016-03-17 15:24:35.219997,30,Payment,162,Allocation,1354,,TRUE
1975,4,,25.9545454545,distribution,2016-03-17 15:24:35.230698,2016-03-17 15:24:35.230698,30,Payment,118,Allocation,,,TRUE
1976,5,25.9545454545,,allocation,2016-03-17 15:24:35.236366,2016-03-17 15:24:35.236366,30,Payment,118,Allocation,,,TRUE
1977,4,,38.9318181818,distribution,2016-03-17 15:24:35.291666,2016-03-17 15:24:35.291666,30,Payment,112,Allocation,,,TRUE
1978,12,38.9318181818,,allocation,2016-03-17 15:24:35.29765,2016-03-17 15:24:35.29765,30,Payment,112,Allocation,,,TRUE
1979,4,,12.9772727273,distribution,2016-03-17 15:24:35.303758,2016-03-17 15:24:35.303758,30,Payment,89,Allocation,,,TRUE
1980,7,12.9772727273,,allocation,2016-03-17 15:24:35.309447,2016-03-17 15:24:35.309447,30,Payment,89,Allocation,,,TRUE
1981,4,,12.9772727273,distribution,2016-03-17 15:24:35.315388,2016-03-17 15:24:35.315388,30,Payment,110,Allocation,,,TRUE
1982,3,12.9772727273,,allocation,2016-03-17 15:24:35.321031,2016-03-17 15:24:35.321031,30,Payment,110,Allocation,,,TRUE
1983,4,,12.9772727273,distribution,2016-03-17 15:24:35.326671,2016-03-17 15:24:35.326671,30,Payment,113,Allocation,,,TRUE
1984,8,12.9772727273,,allocation,2016-03-17 15:24:35.332236,2016-03-17 15:24:35.332236,30,Payment,113,Allocation,,,TRUE
1985,4,,12.9772727273,distribution,2016-03-17 15:24:35.337807,2016-03-17 15:24:35.337807,30,Payment,114,Allocation,,,TRUE
1986,9,12.9772727273,,allocation,2016-03-17 15:24:35.343455,2016-03-17 15:24:35.343455,30,Payment,114,Allocation,,,TRUE
1987,4,,12.9772727273,distribution,2016-03-17 15:24:35.349311,2016-03-17 15:24:35.349311,30,Payment,115,Allocation,,,TRUE
1988,11,12.9772727273,,allocation,2016-03-17 15:24:35.355182,2016-03-17 15:24:35.355182,30,Payment,115,Allocation,,,TRUE
1989,4,,12.9772727273,distribution,2016-03-17 15:24:35.360823,2016-03-17 15:24:35.360823,30,Payment,116,Allocation,,,TRUE
1990,6,12.9772727273,,allocation,2016-03-17 15:24:35.366967,2016-03-17 15:24:35.366967,30,Payment,116,Allocation,,,TRUE
1991,4,2.1318181818,,reversal,2016-03-17 15:25:01.636971,2016-03-17 15:25:01.636971,32,Payment,136,Allocation,1375,,TRUE
1992,5,,2.1318181818,reversal,2016-03-17 15:25:01.649651,2016-03-17 15:25:01.649651,32,Payment,136,Allocation,1376,,TRUE
1993,4,2.1318181818,,reversal,2016-03-17 15:25:01.662044,2016-03-17 15:25:01.662044,32,Payment,138,Allocation,1377,,TRUE
1994,3,,2.1318181818,reversal,2016-03-17 15:25:01.674482,2016-03-17 15:25:01.674482,32,Payment,138,Allocation,1378,,TRUE
1995,4,2.1318181818,,reversal,2016-03-17 15:25:01.68814,2016-03-17 15:25:01.68814,32,Payment,139,Allocation,1379,,TRUE
1996,13,,2.1318181818,reversal,2016-03-17 15:25:01.703368,2016-03-17 15:25:01.703368,32,Payment,139,Allocation,1380,,TRUE
1997,4,2.1318181818,,reversal,2016-03-17 15:25:01.715598,2016-03-17 15:25:01.715598,32,Payment,140,Allocation,1381,,TRUE
1998,12,,2.1318181818,reversal,2016-03-17 15:25:01.728508,2016-03-17 15:25:01.728508,32,Payment,140,Allocation,1382,,TRUE
1999,4,2.1318181818,,reversal,2016-03-17 15:25:01.740361,2016-03-17 15:25:01.740361,32,Payment,141,Allocation,1383,,TRUE
2000,7,,2.1318181818,reversal,2016-03-17 15:25:01.752682,2016-03-17 15:25:01.752682,32,Payment,141,Allocation,1384,,TRUE
2001,4,2.1318181818,,reversal,2016-03-17 15:25:01.76463,2016-03-17 15:25:01.76463,32,Payment,142,Allocation,1385,,TRUE
2002,8,,2.1318181818,reversal,2016-03-17 15:25:01.776669,2016-03-17 15:25:01.776669,32,Payment,142,Allocation,1386,,TRUE
2003,4,2.1318181818,,reversal,2016-03-17 15:25:01.789268,2016-03-17 15:25:01.789268,32,Payment,143,Allocation,1387,,TRUE
2004,9,,2.1318181818,reversal,2016-03-17 15:25:01.806049,2016-03-17 15:25:01.806049,32,Payment,143,Allocation,1388,,TRUE
2005,4,2.1318181818,,reversal,2016-03-17 15:25:01.821668,2016-03-17 15:25:01.821668,32,Payment,144,Allocation,1389,,TRUE
2006,11,,2.1318181818,reversal,2016-03-17 15:25:01.834675,2016-03-17 15:25:01.834675,32,Payment,144,Allocation,1390,,TRUE
2007,4,2.1318181818,,reversal,2016-03-17 15:25:01.84695,2016-03-17 15:25:01.84695,32,Payment,145,Allocation,1391,,TRUE
2008,6,,2.1318181818,reversal,2016-03-17 15:25:01.859843,2016-03-17 15:25:01.859843,32,Payment,145,Allocation,1392,,TRUE
2009,4,2.1318181818,,reversal,2016-03-17 15:25:01.871919,2016-03-17 15:25:01.871919,32,Payment,146,Allocation,1393,,TRUE
2010,14,,2.1318181818,reversal,2016-03-17 15:25:01.884395,2016-03-17 15:25:01.884395,32,Payment,146,Allocation,1394,,TRUE
2011,4,2.1318181818,,reversal,2016-03-17 15:25:01.899627,2016-03-17 15:25:01.899627,32,Payment,163,Allocation,1395,,TRUE
2012,17,,2.1318181818,reversal,2016-03-17 15:25:01.914071,2016-03-17 15:25:01.914071,32,Payment,163,Allocation,1396,,TRUE
2013,4,,2.1318181818,distribution,2016-03-17 15:25:01.926509,2016-03-17 15:25:01.926509,32,Payment,144,Allocation,,,TRUE
2014,11,2.1318181818,,allocation,2016-03-17 15:25:01.932187,2016-03-17 15:25:01.932187,32,Payment,144,Allocation,,,TRUE
2015,4,,2.1318181818,distribution,2016-03-17 15:25:01.937926,2016-03-17 15:25:01.937926,32,Payment,145,Allocation,,,TRUE
2016,6,2.1318181818,,allocation,2016-03-17 15:25:01.943659,2016-03-17 15:25:01.943659,32,Payment,145,Allocation,,,TRUE
2017,4,,4.2636363636,distribution,2016-03-17 15:25:01.949485,2016-03-17 15:25:01.949485,32,Payment,136,Allocation,,,TRUE
2018,5,4.2636363636,,allocation,2016-03-17 15:25:01.955556,2016-03-17 15:25:01.955556,32,Payment,136,Allocation,,,TRUE
2019,4,,6.3954545455,distribution,2016-03-17 15:25:01.961477,2016-03-17 15:25:01.961477,32,Payment,140,Allocation,,,TRUE
2020,12,6.3954545455,,allocation,2016-03-17 15:25:01.967226,2016-03-17 15:25:01.967226,32,Payment,140,Allocation,,,TRUE
2021,4,,2.1318181818,distribution,2016-03-17 15:25:01.972903,2016-03-17 15:25:01.972903,32,Payment,138,Allocation,,,TRUE
2022,3,2.1318181818,,allocation,2016-03-17 15:25:01.978944,2016-03-17 15:25:01.978944,32,Payment,138,Allocation,,,TRUE
2023,4,,2.1318181818,distribution,2016-03-17 15:25:01.985001,2016-03-17 15:25:01.985001,32,Payment,141,Allocation,,,TRUE
2024,7,2.1318181818,,allocation,2016-03-17 15:25:01.991191,2016-03-17 15:25:01.991191,32,Payment,141,Allocation,,,TRUE
2025,4,,2.1318181818,distribution,2016-03-17 15:25:01.998849,2016-03-17 15:25:01.998849,32,Payment,142,Allocation,,,TRUE
2026,8,2.1318181818,,allocation,2016-03-17 15:25:02.004959,2016-03-17 15:25:02.004959,32,Payment,142,Allocation,,,TRUE
2027,4,,2.1318181818,distribution,2016-03-17 15:25:02.011082,2016-03-17 15:25:02.011082,32,Payment,143,Allocation,,,TRUE
2028,9,2.1318181818,,allocation,2016-03-17 15:25:02.017457,2016-03-17 15:25:02.017457,32,Payment,143,Allocation,,,TRUE
2029,4,43.1522222222,,reversal,2016-03-17 15:25:28.392694,2016-03-17 15:25:28.392694,42,Payment,189,Allocation,1649,,TRUE
2030,6,,43.1522222222,reversal,2016-03-17 15:25:28.404547,2016-03-17 15:25:28.404547,42,Payment,189,Allocation,1650,,TRUE
2031,4,43.1522222222,,reversal,2016-03-17 15:25:28.416843,2016-03-17 15:25:28.416843,42,Payment,190,Allocation,1651,,TRUE
2032,12,,43.1522222222,reversal,2016-03-17 15:25:28.430185,2016-03-17 15:25:28.430185,42,Payment,190,Allocation,1652,,TRUE
